id,submit_time,location,men,women,1_14,15_24,25_49,50_64,65+,education,farm,income,message1946,message1964,message1981,message2012,trans1946,trans1964,trans1981,trans2012,insurance,experience,flood_times,guilty_times,exp_location,hazard_least,farm_lost,house_lost,furniture_lost,assets_lost,1904,1946,1964,1981,2012,levee,report,maner
54,2018/2/20 21:46,银川市 > 兴庆区 > 城区各街道,1,1,,1,,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,固定电话,互联网,自行车,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,8,5,7
53,2018/2/20 21:45,银川市 > 灵武市 > 城区街道,1,3,1,1,2,,,本科及以上,非农,"＜5,000元",尚无,固定电话,移动电话,互联网,尚无,尚无,尚无,摩托车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,6,5,5
52,2018/2/20 21:43,银川市 > 金凤区 > 城区各街道,1,3,,1,1,,2,本科及以上,非农,"5,000~10,000元",尚无,尚无,固定电话,移动电话,自行车,自行车,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,周遭经历,5,4,7
51,2018/2/20 21:42,银川市 > 灵武市 > 城区街道,2,3,,1,1,2,1,本科及以上,务农,"20,000~50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,5,5,10
50,2018/2/20 21:40,银川市 > 灵武市,1,2,,1,2,,,大专,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,自行车,汽车,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,有所耳闻,有所耳闻,5,5,5
49,2018/2/20 21:39,银川市 > 永宁县 > 望远镇,2,2,,1,1,2,,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话,自行车,自行车,摩托车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,书面记载,书面记载,10,8,9
48,2018/2/20 21:38,银川市 > 西夏区 > 城区各街道,4,2,,2,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,固定电话,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,周遭经历,9,8,8
47,2018/2/20 21:35,石嘴山市 > 平罗县 > 城关镇,1,1,,,2,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,6,5,6
46,2018/2/20 21:30,银川市 > 灵武市 > 城区街道,1,3,,1,1,2,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,书面记载; 有所耳闻,书面记载; 有所耳闻; 周遭经历,毫无了解,毫无了解,7,6,9
45,2018/2/20 21:28,银川市 > 兴庆区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
44,2018/2/20 21:28,银川市 > 永宁县 > 望远镇,2,2,,1,1,2,,本科及以上,务农,"10,000~20,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,自行车,摩托车,无,涝灾,,3次 > 请分别填写受灾年份，记不清则留空: 2015年,银川市 > 永宁县 > 望远镇,0,2,1,1,,书面记载,书面记载; 有所耳闻,书面记载,周遭经历,毫无了解,6,6,10
43,2018/2/20 21:19,石嘴山市 > 大武口区 > 市区各街道,0,2,,,1,,1,大专,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,尚无,有,涝灾,,3次 > 请分别填写受灾年份，记不清则留空: 1976..1978.79,石嘴山市 > 大武口区 > 石炭井街道,1,0,1,1,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,2,5
42,2018/2/20 21:08,银川市 > 永宁县 > 望远镇,2,2,,1,1,2,,本科及以上,务农,"5,000~10,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,自行车,摩托车,无,涝灾,,,银川市 > 永宁县 > 望远镇,3,7,1,1,,书面记载,有所耳闻,有所耳闻; 周遭经历,有所耳闻,有所耳闻,6,7,10
41,2018/2/20 20:57,银川市,2,1,,1,,2,,本科及以上,非农,"＞50,000元",移动电话,移动电话,移动电话,移动电话,摩托车,摩托车,摩托车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,6,6,6
40,2018/2/20 20:57,石嘴山市 > 大武口区 > 市区各街道,4,2,1,,2,2,1,大专,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,5,5,6
39,2018/2/20 20:51,银川市 > 金凤区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,固定电话,互联网,自行车,自行车,自行车,汽车,有,尚无,,,,,,,,,书面记载,有所耳闻,书面记载,书面记载,有所耳闻,10,10,10
38,2018/2/20 20:37,银川市 > 金凤区 > 城区各街道,1,2,1,,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,固定电话,移动电话,自行车,自行车,自行车,摩托车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,5,6,8
37,2018/2/20 20:33,石嘴山市,3,2,,3,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,7,7,7
36,2018/2/20 20:30,中卫市 > 中宁县 > 石空镇,2,2,,2,2,,,大专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,无,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,10,10,10
35,2018/2/20 20:28,银川市 > 西夏区 > 城区各街道,1,2,,1,,1,1,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
34,2018/2/20 20:28,银川市 > 西夏区,1,1,,1,1,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
33,2018/2/20 20:27,银川市 > 永宁县 > 望远镇,2,2,,1,1,2,,本科及以上,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,8,8,8
32,2018/2/20 20:25,中卫市 > 中宁县,2,2,,2,1,1,,本科及以上,务农,"5,000~10,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,6
31,2018/2/20 20:24,石嘴山市 > 大武口区,3,1,1,1,2,,,大专,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,书面记载,周遭经历,7,8,8
30,2018/2/20 20:20,中卫市 > 中宁县 > 宁安镇,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,自行车,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,8,8,8
29,2018/2/20 20:18,银川市 > 西夏区 > 城区各街道,2,1,,1,2,,,高中或中专,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,自行车,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,9,9
28,2018/2/20 20:16,石嘴山市 > 大武口区 > 市区各街道,3,2,,2,1,1,1,大专,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,周遭经历,有所耳闻,8,10,10
27,2018/2/20 20:16,银川市 > 西夏区 > 城区各街道,2,1,,1,1,,1,高中或中专,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,8,8,8
26,2018/2/20 20:13,银川市 > 西夏区,2,1,,1,2,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,固定电话,尚无,自行车,摩托车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,6
25,2018/2/20 20:04,银川市,2,3,,1,2,2,,本科及以上,非农,"5,000~10,000元",尚无,尚无,固定电话,互联网,尚无,尚无,自行车,摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,10,10,10
24,2018/2/20 20:03,银川市,1,2,,1,1,1,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
23,2018/2/20 19:57,石嘴山市,1,2,,1,2,,,高中或中专,非农,"＞50,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,自行车,尚无,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,4,3,4
22,2018/2/20 19:57,石嘴山市 > 大武口区 > 市区各街道,1,2,,1,2,,,高中或中专,非农,"＜5,000元",尚无,尚无,移动电话,移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,5,5,5
21,2018/2/20 19:56,银川市 > 兴庆区 > 城区各街道,2,1,,1,1,1,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网,自行车,摩托车,摩托车,汽车,有,尚无,,,,,,,,,书面记载; 有所耳闻; 书面记载,有所耳闻,有所耳闻,周遭经历; 书面记载; 有所耳闻; 书面记载,书面记载; 有所耳闻; 亲身经历; 周遭经历,10,10,10
20,2018/2/20 19:54,石嘴山市,1,2,,1,2,,,高中或中专,非农,"＞50,000元",尚无,尚无,固定电话,移动电话,尚无,自行车,自行车,尚无,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,3,3,3
19,2018/2/20 19:53,吴忠市,2,1,,1,2,,,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,书面记载,书面记载,书面记载,4,4,4
18,2018/2/20 19:53,银川市 > 兴庆区,2,2,,,2,1,1,大专,非农,"＞50,000元",尚无,尚无,尚无,移动电话,自行车,自行车,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻; 书面记载,6,6,6
17,2018/2/20 19:53,石嘴山市 > 大武口区 > 石炭井街道,2,1,,1,2,,,大专,非农,"10,000~20,000元",尚无,尚无,固定电话,互联网,自行车,自行车,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,毫无了解,毫无了解,毫无了解,5,5,8
16,2018/2/20 19:52,银川市 > 兴庆区 > 城区各街道,1,2,,1,2,,1,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,移动电话,自行车,自行车,摩托车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载; 有所耳闻,6,6,6
15,2018/2/20 19:49,银川市 > 兴庆区,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,移动电话,互联网,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,5,5,5
14,2018/2/20 19:49,银川市 > 金凤区 > 城区各街道,1,3,,1,,2,1,本科及以上,非农,"10,000~20,000元",尚无,固定电话,固定电话,移动电话,自行车,自行车,自行车,汽车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 1975,,石嘴山市 > 大武口区 > 石炭井街道,0,0,1,1,1,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,5,6,6
13,2018/2/20 19:49,银川市 > 兴庆区,2,1,,1,,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,互联网,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
12,2018/2/20 19:49,银川市 > 兴庆区,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,互联网,尚无,自行车,摩托车,汽车,有,尚无,,,,,,,,,毫无了解,有所耳闻,有所耳闻,周遭经历,书面记载,7,7,9
11,2018/2/20 19:49,银川市,1,2,,1,1,1,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,6,8,8
10,2018/2/20 19:45,石嘴山市 > 大武口区,2,1,,1,2,,,大专,非农,"＜5,000元",尚无,尚无,固定电话,固定电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻; 周遭经历,有所耳闻,有所耳闻,有所耳闻,8,8,7
9,2018/2/20 19:44,石嘴山市 > 大武口区 > 市区各街道,2,1,,1,2,,,高中或中专,非农,"＜5,000元",尚无,尚无,尚无,固定电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,书面记载,有所耳闻,有所耳闻,有所耳闻,书面记载; 有所耳闻,9,9,9
8,2018/2/20 19:44,石嘴山市 > 大武口区 > 市区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,8,8,8
7,2018/2/20 19:41,石嘴山市 > 大武口区 > 市区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,8,8,8
6,2018/2/20 19:40,石嘴山市 > 大武口区 > 市区各街道,3,1,1,1,,2,,大专,非农,"5,000~10,000元",尚无,尚无,尚无,固定电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻; 周遭经历,8,8,8
5,2018/2/20 19:35,石嘴山市 > 大武口区 > 市区各街道,3,1,1,1,2,,,大专,非农,"5,000~10,000元",尚无,尚无,尚无,固定电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,书面记载; 有所耳闻,有所耳闻; 周遭经历,8,8,7
4,2018/2/20 19:34,银川市 > 兴庆区,1,2,,1,1,1,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,7
3,2018/2/20 17:15,银川市 > 永宁县 > 望远镇,2,2,,1,1,2,,本科及以上,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话,尚无,自行车,自行车,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,7,7,7
2,2018/2/20 17:14,石嘴山市 > 惠农区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历,毫无了解,6,6,6
1,2018/2/20 16:23,银川市 > 兴庆区 > 凤凰北街街道,2,2,,1,2,1,,本科及以上,非农,"＞50,000元",,,,,,,,,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,8,8,8
649,2018/3/22 19:10,永宁县,1,2,,1,2,,,,务农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
650,2018/3/22 11:24,永宁县,2,1,,1,2,,,,非农,"5,000~10,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,毫无了解,,,
651,2018/3/21 22:04,永宁县,4,3,1,1,3,2,,,非农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,书面记载,亲身经历,毫无了解,,,
652,2018/3/21 14:18,永宁县,5,5,2,1,5,,2,,务农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,书面记载,书面记载,有所耳闻,,,
653,2018/3/21 14:17,永宁县,2,3,,1,2,2,,,非农,"10,000~20,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
654,2018/3/21 11:16,永宁县,2,3,1,3,2,,,,务农,"10,000~20,000元",,,,,,,,,,,,,,,,,,,毫无了解,有所耳闻,有所耳闻,有所耳闻,有所耳闻,,,
655,2018/3/21 9:33,永宁县,1,2,,1,,2,,,非农,"10,000~20,000元",,,,,,,,,,,,,,,,,,,书面记载,有所耳闻,书面记载,书面记载,毫无了解,,,
656,2018/3/21 8:43,永宁县,2,2,,1,1,2,,,非农,"10,000~20,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
657,2018/3/21 8:42,利通区,3,1,2,2,,,,,非农,"5,000~10,000元",,,,,,,,,,,,,,,,,,,书面记载,有所耳闻,书面记载,周遭经历,有所耳闻,,,
658,2018/3/21 8:20,永宁县,2,1,,1,2,,,,务农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,有所耳闻,书面记载,周遭经历,,,
659,2018/3/21 8:19,永宁县,3,1,,2,2,,,,务农,"5,000~10,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,,,
660,2018/3/21 8:12,永宁县,2,1,,1,2,,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,,,
661,2018/3/21 8:12,永宁县,3,1,,2,2,,,,务农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
662,2018/3/21 8:10,永宁县,7,4,,1,2,2,2,,务农,"5,000~10,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,有所耳闻,有所耳闻,有所耳闻,,,
663,2018/3/21 8:00,永宁县,4,2,,1,3,1,1,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
664,2018/3/17 18:01,贺兰县,1,3,,2,1,1,,,非农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,有所耳闻,有所耳闻,毫无了解,毫无了解,毫无了解,,,
665,2018/3/17 15:35,贺兰县,1,2,,1,2,,,,非农,"10,000~20,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
666,2018/3/17 14:00,贺兰县,2,3,1,,2,2,,,非农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,书面记载,书面记载,有所耳闻,,,
667,2018/3/17 13:33,贺兰县,1,2,,1,2,,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
668,2018/3/17 13:32,贺兰县,2,2,,2,2,,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
669,2018/3/17 13:25,贺兰县,1,2,,1,2,,,,非农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,毫无了解,,,
670,2018/3/17 13:17,贺兰县,1,2,,1,1,1,,,非农,"10,000~20,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
671,2018/3/17 13:14,贺兰县,2,2,1,,2,,4,,非农,"5,000~10,000元",,,,,,,,,,,,,,,,,,,有所耳闻,有所耳闻,周遭经历,亲身经历,有所耳闻,,,
672,2018/3/17 13:13,贺兰县,1,2,,1,1,1,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,书面记载,书面记载,有所耳闻,,,
673,2018/3/17 13:04,贺兰县,3,1,1,1,2,,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,有所耳闻,,,
674,2018/3/17 13:04,贺兰县,1,2,,1,,2,,,非农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
675,2018/3/17 13:03,贺兰县,1,2,,1,2,,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
676,2018/3/17 13:00,贺兰县,2,1,1,,2,,,,非农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,有所耳闻,有所耳闻,毫无了解,,,
677,2018/3/17 12:59,贺兰县,2,3,1,,2,2,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,书面记载,书面记载,有所耳闻,周遭经历,毫无了解,,,
678,2018/3/17 12:59,贺兰县,2,2,,1,2,1,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
679,2018/3/17 12:57,中宁县,2,1,,1,2,,,,非农,"20,000~50,000元",,,,,,,,,,,,,,,,,,,有所耳闻,书面记载,书面记载,有所耳闻,有所耳闻,,,
680,2018/3/17 12:55,贺兰县,1,2,,1,2,,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
681,2018/3/17 12:54,贺兰县,2,1,,1,2,,,,非农,">50,000元",,,,,,,,,,,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,毫无了解,,,
